Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
533.2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.23165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.24025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.24245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.24485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.24665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.25545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.25765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.26205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.26455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.26635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.26845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.27445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.27635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.27875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.28515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.2941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.6,26.1,0
533.30045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.30185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.30635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.30845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.5,26.1,0
533.31035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.6,20.6,26.1,0
533.3208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
533.32305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10441,-10773,0,0,0,0,20.5,20.5,26.1,0
