Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
1719.5249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.52695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.52895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26,0
1719.5313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.53345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.5358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26,26.1,0
1719.5381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.54015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.5425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.54865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.55125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.55365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.2,26.1,0
1719.55835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26.1,0
1719.56035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26.1,0
1719.56265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26.1,0
1719.5649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26,0
1719.57795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.58025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.58235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.58895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.60145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26,0
1719.6036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26,0
1719.60575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26,0
1719.60795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
